,res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,country_id,locality_verbose,cuisines,timings,average_cost_for_two,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway,type
1076,3501720,Laxmi Bakers,Quick Bites,https://www.zomato.com/dehradun/laxmi-bakers-morowala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Turner Road, Morowala, Clement Town, Dehradun",Dehradun,35,Morowala,30.28667543,77.99547195,1,"Morowala, Dehradun","Bakery, Fast Food","8 AM to 9 PM (Mon-Sat), Sun Closed",100,"No Seating Available, Cash, Takeaway Available",3.7,Good,26,99,0.0,1,-1,Quick Bites
1077,18699535,The Cake Room,Bakery,https://www.zomato.com/dehradun/the-cake-room-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Wing 6, Near Gurudwara Mandir Chowk, Tyagi Market, Prem Nagar, Dehradun",Dehradun,35,Prem Nagar,30.33185436,77.96193246,1,"Prem Nagar, Dehradun","Desserts, Bakery",10 AM to 12 Midnight,250,"Takeaway Available, Delivery, Cash, Indoor Seating, Air Conditioned, Digital Payments Accepted, Pre-Ordering Required, Desserts and Bakes",3.8,Good,64,18,0.0,1,-1,Bakery
1078,3500426,Doon Bakers and Confectioners,Bakery,https://www.zomato.com/dehradun/doon-bakers-and-confectioners-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"65/1, Dhamawala bazar, paltan bazar road., Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.31919609,78.03545625,1,"Paltan Bazaar, Dehradun","Bakery, Desserts, Fast Food",7 AM to 10 PM (Mon-Sun),200,"Delivery, Cash, Takeaway Available, Desserts and Bakes",3.5,Good,30,80,0.0,1,-1,Bakery
1079,3501239,Perfect Cravings,Bakery,https://www.zomato.com/dehradun/perfect-cravings-3-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11 Anand Chowk, Dehradun",Dehradun,35,Paltan Bazaar,30.322256,78.034111,1,"Paltan Bazaar, Dehradun","Bakery, Desserts",9 AM to 9 PM,250,"Cash, Takeaway Available, No Seating Available, Delivery, Desserts and Bakes",3.8,Good,32,54,0.0,1,-1,Bakery
1080,3500299,Standard Bakers,Bakery,https://www.zomato.com/dehradun/standard-bakers-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"139, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36213754,78.06813922,1,"Jakhan, Dehradun","Bakery, Fast Food",10 AM to 10 PM,200,"Cash, Takeaway Available, Debit Card, No Alcohol Available, Delivery, Credit Card, Outdoor Seating, Air Conditioned, Desserts and Bakes, Indoor Seating",3.7,Good,42,48,0.0,1,-1,Bakery
1081,18697824,Sunrise Bakers,Bakery,https://www.zomato.com/dehradun/sunrise-bakers-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"20, Ghosi Gali, Near Clock Tower, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.32362892,78.04121956,1,"Paltan Bazaar, Dehradun",Bakery,"10 AM to 8:30 PM (Mon-Sat), 7 AM to 11 PM (Sun)",150,"Cash, Takeaway Available, Indoor Seating, Desserts and Bakes",3.8,Good,54,1,0.0,-1,-1,Bakery
1082,3501087,Kuks N Bakes,Bakery,https://www.zomato.com/dehradun/kuks-n-bakes-subhash-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Wildlife Institute Road, Chandrabani, Dehradun",Dehradun,35,Subhash Nagar,30.280889,77.9770497,1,"Subhash Nagar, Dehradun",Bakery,10 AM to 7 PM,400,"Cash, Delivery, Takeaway Available, Desserts and Bakes, Indoor Seating",3.4,Average,14,65,0.0,-1,-1,Bakery
1083,3500898,Grand Bakers & Confectioners,Bakery,https://www.zomato.com/dehradun/grand-bakers-confectioners-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"15, New Road, Opposite MKP Inter College, Guru Kripa Complex, Race Course, Dehradun",Dehradun,35,Race Course,30.31855579,78.04399364,1,"Race Course, Dehradun","Bakery, Chinese, Fast Food, Momos",6:30 AM to 9 PM,200,"Cash, Debit Card, Takeaway Available, Credit Card, Delivery, Desserts and Bakes, Indoor Seating, Digital Payments Accepted, Air Conditioned",3.7,Good,34,19,0.0,1,-1,Bakery
1084,3501198,Vikas Bakers & Confectioners,Bakery,https://www.zomato.com/dehradun/vikas-bakers-confectioners-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"87, Pipal Mandi, Dehradun, Race Course, Dehradun",Dehradun,35,Race Course,30.319032,78.034887,1,"Race Course, Dehradun",Bakery,7 AM to 10:30 PM,400,"Delivery, No Seating Available, Cash, Takeaway Available, Self Service, Indoor Seating, Pure Veg",3.1,Average,4,61,0.0,1,-1,Bakery
1085,3500155,The Bun Basket,Bakery,https://www.zomato.com/dehradun/the-bun-basket-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"149/2, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36291891,78.06823309999999,1,"Jakhan, Dehradun",Bakery,9:30 AM to 10:30 AM (Mon-Sun),150,"Takeaway Available, Cash, Credit Card, Debit Card, Air Conditioned, Desserts and Bakes, Indoor Seating",2.7,Average,20,34,0.0,-1,-1,Bakery
1086,3501556,Bhardwaj Bakers,Quick Bites,https://www.zomato.com/dehradun/bhardwaj-bakers-dharampur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,Dharampur Chowk,Dehradun,35,Dharampur,30.30357941,78.04810982,1,"Dharampur, Dehradun","Fast Food, Desserts, Bakery",8 AM to 10 PM,150,"No Seating Available, Delivery, Cash, Takeaway Available, Digital Payments Accepted, Desserts and Bakes",3.3,Average,25,13,0.0,1,-1,Quick Bites
1087,18699321,Elloras,Bakery,https://www.zomato.com/dehradun/elloras-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Arya Samaj Mandir Market, Near Prem Nagar Chowk",Dehradun,35,Prem Nagar,30.33572564,77.96392534,1,"Prem Nagar, Dehradun","Desserts, Bakery",10 AM to 10 PM,300,"Debit Card, Cash, No Seating Available, Credit Card, Takeaway Available, Desserts and Bakes, Digital Payments Accepted, Air Conditioned, Pre-Ordering Required",3.5,Good,25,13,0.0,1,-1,Bakery
1088,18902160,Cravity,Bakery,https://www.zomato.com/dehradun/cravity-majra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"36, Chaman Vihar, Niranjanpur, Majra, Dehradun",Dehradun,35,Majra,30.3024712,78.0038752,1,"Majra, Dehradun",Bakery,1pm – 12midnight (Mon-Sun),200,"Delivery, Cash, Digital Payments Accepted, Desserts and Bakes",3.6,Good,19,13,0.0,1,-1,Bakery
1089,3500421,Opees Bakers,Quick Bites,https://www.zomato.com/dehradun/opees-bakers-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"93, Rajpur Road, Hathibarkala Salwala, Dehradun",Dehradun,35,Hathibarkala Salwala,30.33862045,78.05745263,1,"Hathibarkala Salwala, Dehradun","Bakery, Fast Food","8:30AM to 9PM (Mon-Sat),9:14AM to 5:30PM (Sun)",200,"Credit Card, Takeaway Available, No Alcohol Available, Cash, Delivery, Debit Card, Desserts and Bakes, Digital Payments Accepted, Indoor Seating, Free Parking",3.5,Good,30,27,0.0,1,-1,Quick Bites
1090,18697175,Delight Bakers,Bakery,https://www.zomato.com/dehradun/delight-bakers-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2, Hari Om Market, Haridwar Road, Near Prince Chowk, Dehradun",Dehradun,35,Race Course,30.31542623,78.03879887,1,"Race Course, Dehradun",Bakery,8AM to 9PM (Mon-Sun),200,"Takeaway Available, Cash, Indoor Seating, Desserts and Bakes",3.4,Average,29,8,0.0,1,-1,Bakery
1091,3500282,Uniyal Bakers,Bakery,https://www.zomato.com/dehradun/uniyal-bakers-dharampur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"64, Araghar, Haridwar Road, Dharampur, Dehradun",Dehradun,35,Dharampur,30.30527017,78.04788183,1,"Dharampur, Dehradun","Bakery, Desserts",8 AM to 10 PM (Mon-Sun),200,"Takeaway Available, Credit Card, Cash, Debit Card, Indoor Seating, Air Conditioned, Desserts and Bakes",3.5,Good,27,23,0.0,-1,-1,Bakery
1092,18869062,The Oven Bakery,Bakery,https://www.zomato.com/dehradun/the-oven-bakery-dharampur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"76/1 Curzon Road Dalanwala Near OBC Bank, Dharampur, Dehradun",Dehradun,35,Dharampur,30.31835609,78.05186961,1,"Dharampur, Dehradun","Bakery, Continental",10:30 AM to 7 PM,250,"Cash, Takeaway Available, Indoor Seating, Desserts and Bakes",3.6,Good,16,13,0.0,-1,-1,Bakery
1093,3501766,The Global Bakers,Bakery,https://www.zomato.com/dehradun/the-global-bakers-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1060, Staray tower GMS road, Ballupur, Dehradun",Dehradun,35,Ballupur,30.316177000000003,78.01140600000001,1,"Ballupur, Dehradun","Fast Food, Bakery",11 AM to 9 PM,250,"Debit Card, No Alcohol Available, Delivery, Cash, Takeaway Available, Air Conditioned, Desserts and Bakes",3.4,Average,9,5,0.0,1,-1,Bakery
1094,3502064,Eat Cake,Bakery,https://www.zomato.com/dehradun/eat-cake-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ashirwad Towers, Near Nexa Automobile Showroom, Ballupur, Dehradun",Dehradun,35,Ballupur,30.33330387,78.01258095,1,"Ballupur, Dehradun",Bakery,9:30 AM to 6:30 PM,250,"Cash, Takeaway Available, Pure Veg, Desserts and Bakes",3.3,Average,8,20,0.0,-1,-1,Bakery
1095,18697023,Ellora Homeaids,Bakery,https://www.zomato.com/dehradun/ellora-homeaids-1-chukkuwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25, Rajpur Road, Chukkuwala, Dehradun",Dehradun,35,Chukkuwala,30.32878195,78.0462886,1,"Chukkuwala, Dehradun","Fast Food, Desserts, Bakery",11 AM to 8:30 PM,300,"Debit Card, Cash, Credit Card, Takeaway Available, Delivery, Desserts and Bakes, Pre-Ordering Required, Air Conditioned, Indoor Seating, Digital Payments Accepted",3.2,Average,10,7,0.0,1,-1,Bakery
1096,18698162,Doon Memories Restaurant Bakers,Bakery,https://www.zomato.com/dehradun/doon-memories-restaurant-bakers-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"65, Gandhi Road, Aggarwal Dharamshala, Near Prince Chowk, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.316097,78.035262,1,"Paltan Bazaar, Dehradun",Bakery,8:30 AM to 9:30 PM,250,"Cash, Credit Card, Debit Card, Takeaway Available, Breakfast, Indoor Seating, Digital Payments Accepted, Desserts and Bakes",3.1,Average,7,8,0.0,1,-1,Bakery
1097,3500492,Standard Bakers & Fast Food,Quick Bites,https://www.zomato.com/dehradun/standard-bakers-fast-food-1-balliwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"ITBP Road, Indra Nagar, Seemadwar, Near Paltan Bazaar, Dehradun, Balliwala, Dehradun",Dehradun,35,Balliwala,30.31575675,77.99931977,1,"Balliwala, Dehradun","Bakery, Fast Food",8 AM to 10 PM (Mon-Sun),200,"Credit Card, Cash, Delivery, Takeaway Available, Debit Card, No Alcohol Available, Indoor Seating, Free Parking, Desserts and Bakes",3.1,Average,13,6,0.0,-1,-1,Quick Bites
1098,3502017,New Venus Bakers & Sweet Corner,Bakery,https://www.zomato.com/dehradun/new-venus-bakers-sweet-corner-krishna-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"143, Yamuna Colony Crossing, Near Krishna Nagar Chowk, Chakrata Road, Deeplok Colony, Krishna Nagar, Dehradun",Dehradun,35,Krishna Nagar,30.33165,78.028633,1,"Krishna Nagar, Dehradun","Bakery, Fast Food",11 AM to 10 PM,350,"Takeaway Available, Cash, Digital Payments Accepted, Desserts and Bakes",3.0,Average,4,18,0.0,1,-1,Bakery
1099,3501494,Bakery Wala,Quick Bites,https://www.zomato.com/dehradun/bakery-wala-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"GMS Road, Ballupur, Dehradun",Dehradun,35,Ballupur,30.33012616,78.01116776,1,"Ballupur, Dehradun","South Indian, Chinese, Bakery, North Indian",8 AM to 10 PM,500,"Takeaway Available, Cash, Debit Card, Breakfast, Dinner, Delivery, No Alcohol Available, Credit Card, Lunch, Indoor Seating, Free Parking, Air Conditioned, Pure Veg, Digital Payments Accepted, All Day Breakfast",2.7,Average,13,5,0.0,-1,-1,Quick Bites
1100,18867866,Aarush Chocolate Corner,Bakery,https://www.zomato.com/dehradun/aarush-chocolate-corner-chironwali?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sahastradhara Road, Besides Walk In Woods, Saundhon Wali, Chironwali, Dehradun",Dehradun,35,Chironwali,30.34300419,78.07278648,1,"Chironwali, Dehradun","Bakery, Fast Food",9 AM to 11 PM,200,"Cash, Takeaway Available, Delivery, Indoor Seating",2.9,Average,4,11,0.0,1,-1,Bakery
1101,3501551,Bakery Wala,Quick Bites,https://www.zomato.com/dehradun/bakery-wala-chironwali?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Om Tower, Near IT Park, Sahastradhara Road, Aman Vihar, Near Chironwali, Dehradun",Dehradun,35,Chironwali,30.35382466,78.08167566,1,"Chironwali, Dehradun",Bakery,8 AM to 10 PM,250,"Cash, Debit Card, Breakfast, Takeaway Available, Credit Card, Indoor Seating, Digital Payments Accepted, Desserts and Bakes",2.9,Average,6,7,0.0,-1,-1,Quick Bites
1102,18447083,Bhatia Sweet House,Bakery,https://www.zomato.com/dehradun/bhatia-sweet-house-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Tyagi Road, Prem Nagar, Dehradun",Dehradun,35,Prem Nagar,30.33603353,77.96343785,1,"Prem Nagar, Dehradun","Desserts, Bakery, Mithai",9 AM to 10 PM (Mon-Sun),250,"Takeaway Available, Cash, No Alcohol Available, No Seating Available, Desserts and Bakes, Digital Payments Accepted, Pure Veg",3.1,Average,8,11,0.0,-1,-1,Bakery
1103,3500304,Janta Bakers,Bakery,https://www.zomato.com/dehradun/janta-bakers-majra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"45, Ahat Bazaar, Saharanpur Chowk, Majra, Dehradun",Dehradun,35,Majra,30.31715093,78.02770859999998,1,"Majra, Dehradun",Bakery,8 AM to 10 PM (Mon-Sun),200,"Credit Card, Lunch, Debit Card, Dinner, Indoor Seating, Pure Veg",2.7,Average,8,5,0.0,-1,-1,Bakery
1104,18697823,Pindi Bakers,Bakery,https://www.zomato.com/dehradun/pindi-bakers-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"18, Ghosi Gali, Near Clock Tower, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.32361416,78.04124068,1,"Paltan Bazaar, Dehradun",Bakery,8 AM to 10 PM,200,"Cash, Takeaway Available, Desserts and Bakes, Indoor Seating, Air Conditioned",0.0,Not rated,3,13,0.0,-1,-1,Bakery
1105,3502031,Standard Bakers & Fast Food,Bakery,https://www.zomato.com/dehradun/standard-bakers-fast-food-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hathibarkala Road, Near NCR Plaza, Hathibarkala Salwala, Dehradun",Dehradun,35,Hathibarkala Salwala,30.339083,78.051999,1,"Hathibarkala Salwala, Dehradun",Bakery,10 AM to 10 PM,500,"Cash, Takeaway Available, Debit Card, Delivery, Credit Card, Indoor Seating, Air Conditioned, Desserts and Bakes",3.2,Average,5,8,0.0,-1,-1,Bakery
1106,3501449,Doon Memories Bakers & Cafe,Bakery,https://www.zomato.com/dehradun/doon-memories-bakers-cafe-rajpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"43, Palm Plaza, Rajpur Road, Dehradun",Dehradun,35,Rajpur,30.325355,78.042805,1,"Rajpur, Dehradun","Bakery, Chinese",10 AM to 10:30 PM,300,"Cash, Breakfast, Indoor Seating, Air Conditioned, Pure Veg, Desserts and Bakes, Digital Payments Accepted",3.0,Average,6,7,0.0,-1,-1,Bakery
1107,3501768,Standards Bakery,Bakery,https://www.zomato.com/dehradun/standards-bakery-kaonli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"75/4, Arya Tower, Patel Nagar, Kaonli, Dehradun",Dehradun,35,Kaonli,30.307597,78.017314,1,"Kaonli, Dehradun",Bakery,11 AM to 9 PM,300,"Delivery, Cash, Takeaway Available, Indoor Seating, Desserts and Bakes",3.2,Average,5,8,0.0,-1,-1,Bakery
1108,3501607,Sip of Doon,Quick Bites,https://www.zomato.com/dehradun/sip-of-doon-subhash-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"CR Towers, Char Khamba Chowk, Clement Town, Subhash Nagar, Dehradun",Dehradun,35,Subhash Nagar,30.26975332,77.99598176,1,"Subhash Nagar, Dehradun","Bakery, Fast Food",10 AM to 10 PM,150,"Cash, Takeaway Available, Indoor Seating, Desserts and Bakes, Digital Payments Accepted",3.3,Average,8,1,0.0,-1,-1,Quick Bites
1109,19147739,All Baked,Bakery,https://www.zomato.com/dehradun/all-baked-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"24, EC Road, Karanpur, Dehradun",Dehradun,35,Karanpur,30.3253437,78.05059859999999,1,"Karanpur, Dehradun","Bakery, Fast Food",11 AM to 11 PM,300,"Cash, Takeaway Available, Delivery, Indoor Seating, Digital Payments Accepted, Desserts and Bakes",0.0,Not rated,0,3,0.0,1,-1,Bakery
1110,3502022,Katiyar Bake Shop,Bakery,https://www.zomato.com/dehradun/katiyar-bake-shop-dharampur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Bengali Kothi, Rajeev Nagar, Tehri Nagar, Ajabpur Khurd, Dharampur, Dehradun",Dehradun,35,Dharampur,30.284705,78.038986,1,"Dharampur, Dehradun","Bakery, Sandwich",11 AM to 10 PM,250,"Takeaway Available, Cash, Breakfast, Indoor Seating, Desserts and Bakes",3.2,Average,6,0,0.0,-1,-1,Bakery
1111,3500305,Globe Bakers,Bakery,https://www.zomato.com/dehradun/globe-bakers-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Darshini Gate, Race Course, Dehradun",Dehradun,35,Race Course,30.3170641,78.03355884,1,"Race Course, Dehradun",Bakery,6 AM to 10 PM (Mon-Sun),200,"Credit Card, Takeaway Available, No Seating Available, Lunch, Dinner, Cash, Debit Card, Digital Payments Accepted",3.2,Average,5,4,0.0,1,-1,Bakery
1112,18697069,Janta Bakers,Dessert Parlour,https://www.zomato.com/dehradun/janta-bakers-1-chukkuwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"39, Rajpur Road, Opposite Patrician College for Women, Chukkuwala, Dehradun",Dehradun,35,Chukkuwala,30.3306048,78.0477313,1,"Chukkuwala, Dehradun","Fast Food, Desserts, Bakery",8 AM to 10 PM,250,"Takeaway Available, Credit Card, Delivery, Debit Card, Cash, Indoor Seating, Air Conditioned, Digital Payments Accepted, Desserts and Bakes, Pre-Ordering Required, Pure Veg",3.1,Average,6,6,0.0,-1,-1,Dessert Parlour
1113,3501549,Bakery Plus,Quick Bites,https://www.zomato.com/dehradun/bakery-plus-chironwali?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Canal Road, Bala Sundari Mandir, Chironwali, Dehradun",Dehradun,35,Chironwali,30.3587354,78.07011701,1,"Chironwali, Dehradun",Bakery,9 AM to 10:30 PM,150,"No Seating Available, Cash, Takeaway Available, Desserts and Bakes, Digital Payments Accepted",0.0,Not rated,2,8,0.0,1,-1,Quick Bites
1114,3500465,Merriment Bakers,Bakery,https://www.zomato.com/dehradun/merriment-bakers-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"57, Dispensary Road, Dehradun ,Uttarakhand",Dehradun,35,Paltan Bazaar,30.31996918,78.03823853,1,"Paltan Bazaar, Dehradun",Bakery,9 AM to 9 PM,150,"Takeaway Available, Cash, Desserts and Bakes",0.0,Not rated,3,1,0.0,1,-1,Bakery
1115,3501078,Anjali Bakers,Bakery,https://www.zomato.com/dehradun/anjali-bakers-garhi-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"205 Aam Bagh, Garhi Cantonment, Garhi Cantt, Dehradun",Dehradun,35,Garhi Cantt,30.352192,78.023759,1,"Garhi Cantt, Dehradun",Bakery,8 AM to 11:30 PM,300,"Cash, Delivery, Takeaway Available, Desserts and Bakes, Indoor Seating",3.1,Average,5,0,0.0,-1,-1,Bakery
1116,18696180,Bakers & Cafe,Bakery,https://www.zomato.com/dehradun/bakers-cafe-chukkuwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25, Old Connaught Place, Chukkuwala, Dehradun",Dehradun,35,Chukkuwala,30.32630907,78.03637214,1,"Chukkuwala, Dehradun","Desserts, Bakery",9:30 AM to 9 PM,250,"No Seating Available, Delivery, Debit Card, Takeaway Available, Cash, Credit Card, Digital Payments Accepted, Desserts and Bakes",0.0,Not rated,1,1,0.0,1,-1,Bakery
1117,18695789,Satpal Bakers,Dessert Parlour,https://www.zomato.com/dehradun/satpal-bakers-garhi-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,Garhi Cantt Chowk,Dehradun,35,Garhi Cantt,30.35350959,78.02454863,1,"Garhi Cantt, Dehradun","Desserts, Bakery",10 AM to 11 PM,250,"No Seating Available, Cash, Takeaway Available, Desserts and Bakes",0.0,Not rated,2,2,0.0,-1,-1,Dessert Parlour
1118,3502024,Bakes & Cookes,Bakery,https://www.zomato.com/dehradun/bakes-cookes-subhash-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Jain Complex, Lane 9 Post Office Road, Clement Town, Subhash Nagar, Dehradun",Dehradun,35,Subhash Nagar,30.27617537,77.99313057,1,"Subhash Nagar, Dehradun",Bakery,10 AM to 10 PM,800,"Delivery, Cash, Takeaway Available, Indoor Seating, Air Conditioned, All Day Breakfast, Digital Payments Accepted",3.1,Average,5,0,0.0,-1,-1,Bakery
1119,18696021,The Sunders,Bakery,https://www.zomato.com/dehradun/the-sunders-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Old Survey Road, Opposite Crossroads Mall, Karanpur, Dehradun",Dehradun,35,Karanpur,30.33139135,78.05343233,1,"Karanpur, Dehradun",Bakery,8 AM to 9 PM,150,"No Seating Available, Cash, Takeaway Available, Desserts and Bakes",3.1,Average,5,1,0.0,-1,-1,Bakery
1120,18695785,Swarna Bakers,Dessert Parlour,https://www.zomato.com/dehradun/swarna-bakers-garhi-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,Garhi Cantt Chowk,Dehradun,35,Garhi Cantt,30.35336638,78.02465457,1,"Garhi Cantt, Dehradun","Desserts, Bakery",10 AM to 9 PM,100,"No Seating Available, Cash, Takeaway Available, Digital Payments Accepted",0.0,Not rated,2,2,0.0,-1,-1,Dessert Parlour
1121,3500774,Fros Bakers,Bakery,https://www.zomato.com/dehradun/fros-bakers-jogiwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gullar Ghati Road, Jogiwala, Dehradun",Dehradun,35,Jogiwala,30.266180100000003,78.10620920000001,1,"Jogiwala, Dehradun","Bakery, Desserts","7:30 AM to 9 PM (Tue-Sun), Mon Closed",250,"Cash, No Alcohol Available, Takeaway Available, Indoor Seating, Free Parking, Desserts and Bakes",3.1,Average,4,0,0.0,-1,-1,Bakery
1122,18697189,Gods Kitchen,Bakery,https://www.zomato.com/dehradun/gods-kitchen-dharampur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mohini Road, Panchpuri Colony, Dalanwala, Dharampur, Dehradun",Dehradun,35,Dharampur,30.3103764,78.0541458,1,"Dharampur, Dehradun","Bakery, Desserts",10 AM to 10 PM,250,"No Alcohol Available, Cash, Takeaway Available, No Seating Available, Delivery, Desserts and Bakes",0.0,Not rated,2,0,0.0,-1,-1,Bakery
1123,18695884,Adrash Confectioners,Confectionery,https://www.zomato.com/dehradun/adrash-confectioners-garhi-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"276/1, Kaulagad Road, Garhi Cantt, Dehradun",Dehradun,35,Garhi Cantt,30.33861496,78.02037176,1,"Garhi Cantt, Dehradun","Fast Food, Desserts, Bakery",7 AM to 10 PM,200,"Cash, Debit Card, Takeaway Available, Delivery, Credit Card, Indoor Seating, Air Conditioned, Desserts and Bakes, Digital Payments Accepted",3.0,Average,4,4,0.0,-1,-1,Confectionery
1124,3500246,Nirmal Bakers,Bakery,https://www.zomato.com/dehradun/nirmal-bakers-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"62, Gandhi Road, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.31598772,78.03569824,1,"Paltan Bazaar, Dehradun","Fast Food, Desserts, Bakery",8 AM to 10 PM (Mon-Sun),200,"No Seating Available, Takeaway Available, Cash, Pre-Ordering Required, Digital Payments Accepted, Desserts and Bakes",0.0,Not rated,1,3,0.0,-1,-1,Bakery
1125,18704880,Sugar Free Cafe and Bakers,Bakery,https://www.zomato.com/dehradun/sugar-free-cafe-and-bakers-malsi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Valley Complex Mussoorie Road, Dehradun",Dehradun,35,Malsi,30.40492945,78.08173223,1,"Malsi, Dehradun",Bakery,11 AM to 9 PM,300,"Cash, Takeaway Available, Indoor Seating, Desserts and Bakes, Digital Payments Accepted",0.0,Not rated,1,0,0.0,-1,-1,Bakery
1126,3500309,Cafe Delight,Casual Dining,https://www.zomato.com/dehradun/cafe-delight-morowala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Post Office Road, Clement Town, Morowala, Dehradun",Dehradun,35,Morowala,30.26976519,77.99602635,1,"Morowala, Dehradun",Bakery,8 AM to 11 PM (Mon-Sun),100,"No Alcohol Available, Cash, Dinner, Takeaway Available, Lunch, Pure Veg, Indoor Seating, Free Parking",0.0,Not rated,1,4,0.0,-1,-1,Casual Dining
1127,3501762,Richi Rich Confectioners,Quick Bites,https://www.zomato.com/dehradun/richi-rich-confectioners-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"13, Raipur Road, Adhoiwala, Dehradun",Dehradun,35,Karanpur,30.32379098,78.06461077,1,"Karanpur, Dehradun","Fast Food, Bakery",9 AM to 8 PM,100,"No Seating Available, Takeaway Available, Cash, Digital Payments Accepted",0.0,Not rated,2,0,0.0,-1,-1,Quick Bites
1128,3501495,Refreshing Centre,Bakery,https://www.zomato.com/dehradun/refreshing-centre-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"GMS Road, Ballupur, Dehradun",Dehradun,35,Ballupur,30.33105046,78.01132936,1,"Ballupur, Dehradun","Bakery, Fast Food",10 AM to 10 PM,200,"No Alcohol Available, Dinner, Takeaway Available, Cash, Lunch, Indoor Seating, Outdoor Seating, Digital Payments Accepted, Free Parking, Desserts and Bakes",0.0,Not rated,2,0,0.0,-1,-1,Bakery
